Protein Group Name,Uniprot IDs,Representative Protein Description,Uniprot,env_0min vs. env_5min log2 fold change,env_0min vs. env_5min q-value,env_0min vs. env_5min significant,wt_0min vs. wt_5min log2 fold change,wt_0min vs. wt_5min q-value,wt_0min vs. wt_5min significant,wt_0min vs. wt_60min log2 fold change,wt_0min vs. wt_60min q-value,wt_0min vs. wt_60min significant,genome_0min vs. genome_60min log2 fold change,genome_0min vs. genome_60min q-value,genome_0min vs. genome_60min significant,wt_5min vs. env_5min log2 fold change,wt_5min vs. env_5min q-value,wt_5min vs. env_5min significant,wt_60min vs. genome_60min log2 fold change,wt_60min vs. genome_60min q-value,wt_60min vs. genome_60min significant,wt_0min vs. env_0min log2 fold change,wt_0min vs. env_0min q-value,wt_0min vs. env_0min significant,wt_0min vs. genome_0min log2 fold change,wt_0min vs. genome_0min q-value,wt_0min vs. genome_0min significant
PG242674,Q96P70,sp|Q96P70|IPO9_HUMAN Importin-9 OS=Homo sapiens GN=IPO9 PE=1 SV=3,Q96P70,0.0067603821644448584,0.755237268699822,False,-0.1044008648025081,0.262356636263251,False,-0.12018113157049344,0.352252308639738,False,0.06108050381556801,0.39368280029679,False,0.048076718759209026,0.998455589782439,False,0.06799415139217325,0.580304094049732,False,-0.06308452820774406,0.676784843782337,False,-0.1132674839938882,0.165165215432121,False
PG242138,Q86YM7,sp|Q86YM7|HOME1_HUMAN Homer protein homolog 1 OS=Homo sapiens GN=HOMER1 PE=1 SV=2,Q86YM7,-0.034715433818571645,0.729704106089973,False,-0.07935571204746696,0.303968466117245,False,-0.03153174296406952,0.584270286245784,False,0.016976116257678055,0.550535046988698,False,-0.09828125083710335,0.998455589782439,False,0.009824484521024105,0.712944823943059,False,-0.14292152906599875,0.583295260299181,False,-0.03868337470072306,0.285919694365541,False
PG245462,P22670,sp|P22670|RFX1_HUMAN MHC class II regulatory factor RFX1 OS=Homo sapiens GN=RFX1 PE=1 SV=2,P22670,0.005801728676539109,0.753600297311163,False,-0.08263335895488048,0.327828758564123,False,-0.012024963668711768,0.670190033008106,False,-0.2158411804639283,0.137779024634273,False,0.15704975606422597,0.998455589782439,False,-0.007219867783519309,0.717765806827868,False,0.0686146684328062,0.691113463699781,False,0.19659634901169715,0.134171104095628,False
PG256942,Q969S3,sp|Q969S3|ZN622_HUMAN Zinc finger protein 622 OS=Homo sapiens GN=ZNF622 PE=1 SV=1,Q969S3,0.020607741361736754,0.741776583041642,False,0.5576733974649543,0.0159090590577851,False,0.6859535656921593,0.0463232834856157,True,-0.12070513576504943,0.262160080834519,False,0.013177853074990892,0.998455589782439,False,0.1803634307697537,0.524330914422182,False,0.5502435091782085,0.070171687313341,False,0.9870221322269623,0.0129658870051763,True
PG256240,Q9NR45,sp|Q9NR45|SIAS_HUMAN Sialic acid synthase OS=Homo sapiens GN=NANS PE=1 SV=2,Q9NR45,-0.010143264901476306,0.753524347472306,False,0.21183914399779102,0.116399283024001,False,0.2894350659796916,0.165380204294156,False,-0.09452929174246905,0.265540556870117,False,0.011850727748179527,0.998455589782439,False,-0.06428899227856505,0.626928707073989,False,0.23383313664744676,0.40224102416543,False,0.3196753654435957,0.0365898692880381,False
PG246988,Q9UI30,sp|Q9UI30|TR112_HUMAN Multifunctional methyltransferase subunit TRM112-like protein OS=Homo sapiens GN=TRMT112 PE=1 SV=1,Q9UI30,-0.04071963705011321,0.70235285894653,False,-0.18158642554310378,0.141403388030775,False,0.06450659306730624,0.516468393394421,False,0.1089574833981149,0.254258076936907,False,0.07561265022257231,0.998455589782439,False,-0.06158652235713837,0.627117442486783,False,-0.06525413827041847,0.676121523848964,False,-0.10603741268794695,0.138680014047315,False
PG253509,Q5VWZ2,sp|Q5VWZ2|LYPL1_HUMAN Lysophospholipase-like protein 1 OS=Homo sapiens GN=LYPLAL1 PE=1 SV=3,Q5VWZ2,0.0004953836520031369,0.75473812857025,False,-0.29365334971207546,0.111149923492435,False,-0.18177339410396773,0.302340540831772,False,0.05522849108675518,0.398278590282163,False,0.09783324417695352,0.998455589782439,False,0.07328775035425433,0.594934490197049,False,-0.19631548918712527,0.589056087875416,False,-0.16371413483646857,0.128082593058073,False
PG252652,P59768|G3V2N0|G3V3J9,tr|G3V2N0|G3V2N0_HUMAN Guanine nucleotide-binding protein subunit gamma OS=Homo sapiens GN=GNG2 PE=1 SV=1,G3V2N0,-0.19504442674443176,0.519427443034189,False,-0.06564696652989423,0.42615659643972,False,-0.27665111859089736,0.16085292891413,False,-0.17673926487161956,0.196945657289428,False,-0.020594730158876102,0.998455589782439,False,0.006256974920838106,0.722059167977714,False,0.10880273005566157,0.676784843782337,False,-0.09365487879843969,0.176115713028164,False
PG244736,P18031,sp|P18031|PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens GN=PTPN1 PE=1 SV=1,P18031,-0.0014779881743464142,0.766992272022232,False,0.06381726290485289,0.324506230957858,False,-0.19510113781711522,0.21127306079177,False,-0.2130901628919826,0.176232351268343,False,0.010275578588563143,0.998455589782439,False,-0.1084430401100834,0.543904660827071,False,0.07557082966776238,0.692752953255599,False,-0.09045401503521619,0.196491432276484,False
PG244030,Q6ZNJ1|Q6ZNJ1-2|Q6ZNJ1-3,sp|Q6ZNJ1|NBEL2_HUMAN Neurobeachin-like protein 2 OS=Homo sapiens GN=NBEAL2 PE=1 SV=2,Q6ZNJ1,0.04677093605767774,0.688614662483082,False,-0.016186783077598924,0.492325488577884,False,0.02791791214935784,0.588326758879549,False,0.11570422883456985,0.260690811974883,False,0.003281382061500948,0.999220576730913,False,-0.06566298902042875,0.59041364934265,False,-0.05967633707377576,0.683211171606029,False,-0.1534493057056406,0.0719532109651979,False
PG246422,Q9H2K8,sp|Q9H2K8|TAOK3_HUMAN Serine/threonine-protein kinase TAO3 OS=Homo sapiens GN=TAOK3 PE=1 SV=2,Q9H2K8,-0.0635050410262899,0.661689738244345,False,0.08759166421845468,0.325420071307284,False,0.008779227828294952,0.656669272793494,False,-0.02198357776516456,0.53468216351773,False,-0.01090871250729465,0.999220576730913,False,0.14766982213998198,0.524330914422182,False,0.14018799273745022,0.520261348403802,False,0.17843262773344126,0.0953824949827028,False
PG243105,P13645,sp|P13645|K1C10_HUMAN Keratin; type I cytoskeletal 10 OS=Homo sapiens GN=KRT10 PE=1 SV=6,P13645,-0.7378458401542413,0.490021352821054,False,-1.1970722763199941,0.0663371891021764,True,-1.4876069009952753,0.0425813664179079,True,0.14436858708415093,0.439076174918294,False,-0.005083944890875919,0.999220576730913,False,-0.2065997951038805,0.602955255562663,False,-0.46431038105662875,0.564338873312316,False,-1.8385752831833069,0.0144253757074582,True
PG248763,Q8NFD5|Q8NFD5-2|Q8NFD5-3,sp|Q8NFD5-3|ARI1B_HUMAN Isoform 3 of AT-rich interactive domain-containing protein 1B OS=Homo sapiens GN=ARID1B,Q8NFD5-3,-0.10177921397401393,0.596655789688121,False,0.04509221330685265,0.398140377406038,False,0.16066168612861545,0.209999454296271,False,0.0452485777697891,0.458809053943117,False,-0.12070721903127626,0.998455589782439,False,-0.019915316041720223,0.690797519701869,False,0.026164208249590263,0.755244594833545,False,0.095497792317106,0.17543920012021,False
PG243718,Q7L2J0,sp|Q7L2J0|MEPCE_HUMAN 7SK snRNA methylphosphate capping enzyme OS=Homo sapiens GN=MEPCE PE=1 SV=1,Q7L2J0,0.0029991833434513623,0.767100737741184,False,0.2117395921871209,0.0961201140383216,False,0.05706550098285626,0.51236068670465,False,-0.05857337073219802,0.41851851347037,False,0.020315807221510364,0.999220576730913,False,-0.013009681045232523,0.709935412818787,False,0.22905621606517987,0.514145302845268,False,0.1026291906698216,0.1640183322797,False
PG242611,O14920,sp|O14920|IKKB_HUMAN Inhibitor of nuclear factor kappa-B kinase subunit beta OS=Homo sapiens GN=IKBKB PE=1 SV=1,O14920,-0.1255969795943542,0.572837013666263,False,-0.17189347450971237,0.14499227709726,False,-0.10077328755853658,0.330367265687141,False,-0.038142809631344546,0.449634698973633,False,0.056078603724778554,0.998455589782439,False,-0.022875080089976865,0.683671082570932,False,0.00978210880942049,0.799499874183502,False,-0.08550555801716903,0.158759318003252,False
PG243987,Q9UMX5,sp|Q9UMX5|NENF_HUMAN Neudesin OS=Homo sapiens GN=NENF PE=1 SV=1,Q9UMX5,-0.1123038884495433,0.587733339186496,False,-0.4135099165477228,0.133312788659054,False,-0.4715238139424524,0.124881203081537,False,-0.2157288702139865,0.180579477075838,False,0.038159173343705076,0.998455589782439,False,-0.13371779745777923,0.564045542654899,False,-0.2630468547544743,0.402133847605651,False,-0.38951274118624496,0.0505145619521049,False
PG254260,Q9H0G5,sp|Q9H0G5|NSRP1_HUMAN Nuclear speckle splicing regulatory protein 1 OS=Homo sapiens GN=NSRP1 PE=1 SV=1,Q9H0G5,0.01033057534161085,0.747639307603248,False,-0.11757862382407151,0.21909636886193,False,-0.03251530109639455,0.610159001564123,False,0.12224934954941108,0.269738236243383,False,-0.05977500778950197,0.998455589782439,False,0.2066161292596019,0.524330914422182,False,-0.18768420695518434,0.402133847605651,False,0.051851478613796145,0.274222563253858,False
PG252567,O14772|A0A0A0MRP2,tr|A0A0A0MRP2|A0A0A0MRP2_HUMAN Fucose-1-phosphate guanylyltransferase OS=Homo sapiens GN=FPGT PE=1 SV=1,A0A0A0MRP2,-0.10210189615933,0.629730245362136,False,-0.10823231361147104,0.237411249849759,False,-0.19397880828091785,0.258402226162495,False,-0.16986882770236358,0.263231543419085,False,0.01101503881017174,0.998455589782439,False,-0.1301820743985235,0.565444221112798,False,0.0048846213580309265,0.81802191082912,False,-0.15429205497707776,0.110194081797127,False
PG246954,Q7Z2T5,sp|Q7Z2T5|TRM1L_HUMAN TRMT1-like protein OS=Homo sapiens GN=TRMT1L PE=1 SV=2,Q7Z2T5,-0.0650773772076017,0.688345664668973,False,-0.013386199340414146,0.497634333999089,False,-0.12047276007509794,0.369831227814247,False,0.05166996489006603,0.398224528395288,False,0.005010319641083939,0.999220576730913,False,0.05896559241183613,0.629190367674138,False,0.056701497508271456,0.725677126084213,False,-0.11317713255332797,0.119756444340199,False
PG252429,Q17RN3,sp|Q17RN3|FA98C_HUMAN Protein FAM98C OS=Homo sapiens GN=FAM98C PE=2 SV=1,Q17RN3,0.07215242131283199,0.668928106679891,False,0.006533771928069343,0.528789823633374,False,0.16053166889583448,0.222689926958013,False,0.19422484867440196,0.196945657289428,False,0.13308603631104282,0.998455589782439,False,0.1351393213912982,0.53396571284903,False,0.0674673869262803,0.676729588450438,False,0.10144614161273037,0.134875313600024,False
PG249833,Q9UKY7,sp|Q9UKY7|CDV3_HUMAN Protein CDV3 homolog OS=Homo sapiens GN=CDV3 PE=1 SV=1,Q9UKY7,-0.20703286323594816,0.415116974857117,False,-0.022641415824683143,0.492944725675157,False,-0.17785750169530545,0.256703721781405,False,-0.23503286730189132,0.363614828348642,False,-0.24491084095675925,0.998455589782439,False,-0.012324582109678623,0.711152989970636,False,-0.06051939354549421,0.691039874298799,False,0.04485078349690732,0.381440645489482,False
PG251417,Q9BTC0,sp|Q9BTC0|DIDO1_HUMAN Death-inducer obliterator 1 OS=Homo sapiens GN=DIDO1 PE=1 SV=5,Q9BTC0,0.09634331387549838,0.640876978997694,False,-0.0599937083250264,0.333571900545337,False,0.1312832045654492,0.456118380968109,False,0.05349904270697759,0.442688039606894,False,0.10828512448932223,0.998455589782439,False,0.12139554709633786,0.580304094049732,False,-0.048051897711202524,0.726709110039768,False,0.19917970895480955,0.062064392213352,False
PG251429,Q96HY6,sp|Q96HY6|DDRGK_HUMAN DDRGK domain-containing protein 1 OS=Homo sapiens GN=DDRGK1 PE=1 SV=2,Q96HY6,0.1629689485648739,0.550470337271766,False,0.11316773329058408,0.328966645734534,False,0.24128496972950134,0.233657078128412,False,0.07760080506217423,0.394586435081912,False,0.00922743991570699,0.998455589782439,False,0.14953859606984152,0.540421571153925,False,-0.04057377535858284,0.741464749248851,False,0.3132227607371685,0.049580624241796,False
PG245018,P11498,sp|P11498|PYC_HUMAN Pyruvate carboxylase; mitochondrial OS=Homo sapiens GN=PC PE=1 SV=2,P11498,-0.1702409018620667,0.434370090957029,False,-0.08533410780498177,0.259377674756512,False,-0.13473929760531653,0.265921831906292,False,-0.051533206463461906,0.3949895447925,False,-0.10843772372790689,0.998455589782439,False,-0.07925411056523617,0.565444221112798,False,-0.023530929670822022,0.760316719735388,False,-0.16246020170709072,0.0682015912612386,False
PG250820,Q9HCG8,sp|Q9HCG8|CWC22_HUMAN Pre-mRNA-splicing factor CWC22 homolog OS=Homo sapiens GN=CWC22 PE=1 SV=3,Q9HCG8,-0.09259062267336578,0.622882990541346,False,-0.04868905712805328,0.377154348704647,False,-0.1712473057330532,0.199369906274746,False,0.04951307546995361,0.400446370714452,False,-0.03380288603821852,0.998455589782439,False,0.04175876308015759,0.631753060500947,False,0.010098679507093943,0.799499874183502,False,-0.17900161812284923,0.0617178996039846,False
PG244129,Q9NVX2,sp|Q9NVX2|NLE1_HUMAN Notchless protein homolog 1 OS=Homo sapiens GN=NLE1 PE=1 SV=4,Q9NVX2,0.0009008715042351892,0.768447101824966,False,0.27090747148490996,0.0766695032426049,False,-0.1576662800321606,0.300744342744894,False,-0.010968214119690426,0.596697305758629,False,-0.048667903044018676,0.998455589782439,False,0.0025161905383741822,0.729355428961172,False,0.22133869693665625,0.321438975167822,False,-0.14418187537409585,0.133511497363544,False
PG246080,O95391,sp|O95391|SLU7_HUMAN Pre-mRNA-splicing factor SLU7 OS=Homo sapiens GN=SLU7 PE=1 SV=2,O95391,0.011267479034399243,0.747639307603248,False,-0.010925354041026866,0.515370047028083,False,0.1062226584267964,0.316233083000077,False,0.023646210079440188,0.542087501853656,False,-0.04652884512078337,0.998455589782439,False,-0.015560051782641327,0.703744508023941,False,-0.06872167819620952,0.695187194639515,False,0.0670163965647146,0.203988172236638,False
PG247406,Q712K3,sp|Q712K3|UB2R2_HUMAN Ubiquitin-conjugating enzyme E2 R2 OS=Homo sapiens GN=UBE2R2 PE=1 SV=1,Q712K3,-0.05292219983360899,0.669267799610273,False,-0.1576158108962193,0.177075258438461,False,-0.1172867907982987,0.339251749714743,False,-0.08494271156095663,0.308440295490879,False,-0.028850651355071765,0.998455589782439,False,-0.012078541061686519,0.711524854054536,False,-0.13354426241768202,0.560335557787491,False,-0.044422620299028596,0.286337284284814,False
PG247444,Q6NXR4,sp|Q6NXR4|TTI2_HUMAN TELO2-interacting protein 2 OS=Homo sapiens GN=TTI2 PE=1 SV=1,Q6NXR4,-0.0743982489783303,0.660371332910787,False,-0.17688410343247943,0.173994497213911,False,0.006165185839458106,0.662025082410762,False,0.048257339780632943,0.421875696667279,False,-0.004020317168272969,0.999220576730913,False,-0.014594242506490418,0.704048999486903,False,-0.10650617162242217,0.594689640086321,False,-0.05668639644766541,0.263015615850384,False
PG249118,P00846,sp|P00846|ATP6_HUMAN ATP synthase subunit a OS=Homo sapiens GN=MT-ATP6 PE=1 SV=1,P00846,-0.26893573556517625,0.438670137999006,False,-0.2953066416494569,0.124885666229544,False,-0.31191503265387804,0.200060576579504,False,-0.16607906838872524,0.178493191733818,False,0.032874255688236105,0.998455589782439,False,-0.15893505428483026,0.541220088531156,False,0.006503349603955451,0.817845033230647,False,-0.30477101854998295,0.0562705493268304,False
PG248448,Q13155,sp|Q13155|AIMP2_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Homo sapiens GN=AIMP2 PE=1 SV=2,Q13155,-0.1700988475929721,0.450498274599897,False,-0.08866300658125086,0.247852931147967,False,-0.06729567108895296,0.460041382224766,False,0.04194025887760952,0.458804028461115,False,-0.10230063326463441,0.998455589782439,False,-0.03806641397004792,0.660825039207868,False,-0.020864792252913014,0.769742021924444,False,-0.1473023439366105,0.0770530719866767,False
PG245354,P62820,sp|P62820|RAB1A_HUMAN Ras-related protein Rab-1A OS=Homo sapiens GN=RAB1A PE=1 SV=3,P62820,-0.023878276417973833,0.735565450654195,False,-0.09562312837201513,0.306437947158267,False,-0.08621701071799019,0.384056433013857,False,-0.03649981143808118,0.498083183017839,False,0.11189151561519436,0.998455589782439,False,0.06563464290339219,0.589612048115182,False,0.04014666366115307,0.735916772722693,False,0.0159174436234833,0.371039039843311,False
PG248323,O75179|O75179-2|O75179-6|O75179-7|H0YM23,sp|O75179|ANR17_HUMAN Ankyrin repeat domain-containing protein 17 OS=Homo sapiens GN=ANKRD17 PE=1 SV=3,O75179,0.08809503815664735,0.626352866660375,False,-0.004133264874674126,0.526572056648016,False,0.030288146342991144,0.593380139149689,False,0.03818990851785883,0.465440024285796,False,0.007323375940799888,0.999220576730913,False,0.06956837753378473,0.578411481317723,False,-0.08490492709052179,0.621509667113177,False,0.06166661535891694,0.245621613299025,False
PG246369,Q9Y228,sp|Q9Y228|T3JAM_HUMAN TRAF3-interacting JNK-activating modulator OS=Homo sapiens GN=TRAF3IP3 PE=1 SV=2,Q9Y228,-0.030950772890899206,0.736797776073423,False,0.1926709853550419,0.177335372398896,False,-0.02746411898019674,0.594275072970143,False,0.03703929808061436,0.502343660056553,False,0.0953006516575076,0.998455589782439,False,0.15156819583496287,0.524330914422182,False,0.31892240990344867,0.321438975167822,False,0.0870647787741517,0.209127893863792,False
PG242215,P55795,sp|P55795|HNRH2_HUMAN Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens GN=HNRNPH2 PE=1 SV=1,P55795,-0.1453648977454315,0.526423997359257,False,-0.19821937036008072,0.114754097297698,False,0.008880380595406433,0.653847636370262,False,0.02048785051960742,0.552010364670661,False,-0.004286425643791572,0.999220576730913,False,-0.05896488160928685,0.602248965441269,False,-0.05714089825844104,0.695187194639515,False,-0.07057235153348787,0.243679729477965,False
PG255844,Q9H7L9,sp|Q9H7L9|SDS3_HUMAN Sin3 histone deacetylase corepressor complex component SDS3 OS=Homo sapiens GN=SUDS3 PE=1 SV=2,Q9H7L9,-0.12867873897894044,0.593489389290777,False,-0.1579485587743502,0.16420314919704,False,,,,,,,0.0071454440067417226,0.999220576730913,False,,,,-0.022124375788668004,0.774330284284481,False,,,
PG267599,A0A0A6YY96,tr|A0A0A6YY96|A0A0A6YY96_HUMAN Iron-responsive element-binding protein 2 OS=Homo sapiens GN=IREB2 PE=1 SV=1,A0A0A6YY96,0.021990447991325206,0.729806014521967,False,0.11364972110029965,0.239865055439064,False,-0.01302535746067575,0.646864482173863,False,-0.09896211918778546,0.495063430092511,False,-0.07139653326331194,0.998455589782439,False,-0.0973206662244877,0.550088937762269,False,0.020262739845662323,0.778052736874721,False,-0.011383904497378168,0.385089109238456,False
PG255752,Q9Y399,sp|Q9Y399|RT02_HUMAN 28S ribosomal protein S2; mitochondrial OS=Homo sapiens GN=MRPS2 PE=1 SV=1,Q9Y399,0.08369947957182883,0.638064244363374,False,-0.054142841257742234,0.356415936322918,False,-0.14718812900774356,0.257551624078731,False,-0.04305540262077306,0.437580433219526,False,0.030783973030757788,0.998455589782439,False,-0.060660420718330374,0.590754882044804,False,-0.10705834779881315,0.583295260299181,False,-0.16479314710530105,0.0851764213623612,False
PG252660,Q96CW5,sp|Q96CW5|GCP3_HUMAN Gamma-tubulin complex component 3 OS=Homo sapiens GN=TUBGCP3 PE=1 SV=2,Q96CW5,-0.006801906229099008,0.753699680226065,False,0.04619216269698575,0.386640871132334,False,-0.09094195950614367,0.371874759117288,False,-0.01584173707063539,0.603093747229674,False,-0.04545051678042508,0.998455589782439,False,-0.06288099607716734,0.594259689722173,False,0.007543552145659873,0.808540358362673,False,-0.13798121851267553,0.176966857225654,False
PG245164,Q8NDT2,sp|Q8NDT2|RB15B_HUMAN Putative RNA-binding protein 15B OS=Homo sapiens GN=RBM15B PE=1 SV=3,Q8NDT2,0.14549092038496256,0.623309657635062,False,0.11917216681388003,0.35226711324971,False,0.33450588212828997,0.226372301648499,False,0.39297339351267824,0.119536397002738,False,0.11552210667716996,0.998455589782439,False,0.2751527686527766,0.524330914422182,False,0.08920335310608733,0.69992418308697,False,0.21668525726838825,0.0970302441267427,False
